reach_id,date,river_name,p_lat,p_lon,wse,wse_baseline,wse_anomaly,wse_zscore,width,area_total,dschg_c
45312000125,2025-07-07,Hooghly,23.34132796,88.3524085,8.0594,5.364084615384616,2.695315384615384,3.9436021346176853,344.153631,3028176.0,
45312000125,2025-07-28,Hooghly,23.34132796,88.3524085,7.5553,5.5566071428571435,1.9986928571428564,2.0505064742555965,429.106712,3775670.2,
45312000125,2025-08-18,Hooghly,23.34132796,88.3524085,8.0906,5.689853333333334,2.4007466666666666,2.2401156630255388,512.414125,4508684.5,
45312000125,2025-09-28,Hooghly,23.34132796,88.3524085,6.7089,5.8399,0.8689999999999998,0.7261337575467989,404.547111,3559572.6,
45312000125,2025-10-19,Hooghly,23.34132796,88.3524085,6.7537,5.891017647058824,0.8626823529411762,0.732477668302232,352.883805,3104991.9,
45312000125,2025-10-19,Hooghly,23.34132796,88.3524085,6.7537,5.938944444444444,0.8147555555555561,0.7020449456484363,352.883805,3104991.9,
45312000125,2025-10-19,Hooghly,23.34132796,88.3524085,6.7537,5.9818263157894735,0.7718736842105267,0.6751679595683144,352.883805,3104991.9,
45312000125,2025-10-19,Hooghly,23.34132796,88.3524085,6.7537,6.02042,0.7332800000000006,0.6511986948372278,352.883805,3104991.9,
45312000125,2025-11-09,Hooghly,23.34132796,88.3524085,5.8294,6.0553380952380955,-0.22593809523809583,-0.2037060860392913,401.909863,3536367.7,
45312000135,2023-07-28,Hooghly,23.37572278,88.3666118,5.5186,,,,390.573057,3437647.3,
45312000135,2023-09-08,Hooghly,23.37572278,88.3666118,6.5418,5.5186,1.0232,,384.431975,3383596.3,
45312000135,2023-09-29,Hooghly,23.37572278,88.3666118,8.2012,6.030200000000001,2.1709999999999994,3.0006427325175817,402.927788,3546388.1,
45312000135,2023-10-20,Hooghly,23.37572278,88.3666118,6.3547,6.753866666666667,-0.3991666666666669,-0.29484581289679385,366.836949,3228732.8,
45312000135,2023-11-10,Hooghly,23.37572278,88.3666118,5.8852,6.654075000000001,-0.7688750000000004,-0.6845039361007647,356.016979,3133500.3,
45312000135,2023-12-01,Hooghly,23.37572278,88.3666118,5.5882,6.5003,-0.9121000000000006,-0.8840285515959359,376.283939,3311881.0,
45312000135,2023-12-22,Hooghly,23.37572278,88.3666118,5.885,6.348283333333334,-0.46328333333333394,-0.4655543846315139,350.070339,3081160.7,
45312000135,2024-01-11,Hooghly,23.37572278,88.3666118,5.8514,6.2821,-0.43069999999999986,-0.46555102282369204,345.621715,3042005.9,
45312000135,2024-02-01,Hooghly,23.37572278,88.3666118,6.7781,6.2282625000000005,0.5498374999999998,0.6320375780676769,317.007527,2790156.8,
45312000135,2024-04-04,Hooghly,23.37572278,88.3666118,5.3669,6.289355555555556,-0.9224555555555556,-1.1058726495735016,337.684775,2972148.6,
45312000135,2024-04-25,Hooghly,23.37572278,88.3666118,4.9641,6.19711,-1.2330100000000002,-1.4699789031381267,365.210779,3214420.0,
45312000135,2025-05-26,Hooghly,23.37572278,88.3666118,6.4795,6.0850181818181825,0.39448181818181727,0.44913727034167594,331.038424,2913650.4,
45312000135,2025-06-16,Hooghly,23.37572278,88.3666118,5.6077,6.117891666666666,-0.5101916666666657,-0.6036749094494582,412.91743,3634312.4,
45312000135,2025-07-07,Hooghly,23.37572278,88.3666118,6.4868,6.0786461538461545,0.4081538461538452,0.49687469145867486,364.497484,3208141.9,
45312000135,2025-07-28,Hooghly,23.37572278,88.3666118,8.1071,6.1078,1.9993000000000007,2.50941630820377,446.549562,3930327.2,
45312000135,2025-08-18,Hooghly,23.37572278,88.3666118,8.725,6.241086666666666,2.4839133333333336,2.6848782127203377,506.140619,4454820.7,
45312000135,2025-09-28,Hooghly,23.37572278,88.3666118,7.3015,6.39633125,0.9051687499999996,0.831706719239945,359.713819,3166038.3,
45312000135,2025-10-19,Hooghly,23.37572278,88.3666118,7.3013,6.4495764705882355,0.8517235294117649,0.7912753097647299,354.133069,3116919.0,
45312000135,2025-10-19,Hooghly,23.37572278,88.3666118,7.3013,6.496894444444445,0.8044055555555554,0.7564632947424023,354.133069,3116919.0,
45312000135,2025-10-19,Hooghly,23.37572278,88.3666118,7.3013,6.539231578947368,0.7620684210526321,0.7259421115134913,354.133069,3116919.0,
45312000135,2025-10-19,Hooghly,23.37572278,88.3666118,7.3013,6.577335000000001,0.7239649999999997,0.6988902668723032,354.133069,3116919.0,
45312000135,2025-11-09,Hooghly,23.37572278,88.3666118,6.5125,6.611809523809525,-0.09930952380952451,-0.09717801311341555,374.379071,3295115.2,
45312000145,2023-07-28,Hooghly,23.44126735,88.3704621,6.0757,,,,350.279397,3739974.9,
45312000145,2023-09-08,Hooghly,23.44126735,88.3704621,7.1142,6.0757,1.0385,,333.796676,3563986.9,
45312000145,2023-09-29,Hooghly,23.44126735,88.3704621,7.9928,6.594950000000001,1.3978499999999991,1.9035709467147142,303.676607,3242391.3,
45312000145,2023-10-20,Hooghly,23.44126735,88.3704621,6.9854,7.0609,-0.0754999999999999,-0.07867363481194482,348.06891,3716373.2,
45312000145,2023-11-10,Hooghly,23.44126735,88.3704621,6.2599,7.042025000000001,-0.7821250000000006,-0.9970125608591709,321.848562,3436415.5,
45312000145,2023-12-01,Hooghly,23.44126735,88.3704621,6.1882,6.885599999999999,-0.6973999999999991,-0.9126778453380471,335.814702,3585533.6,
45312000145,2023-12-22,Hooghly,23.44126735,88.3704621,6.5063,6.7693666666666665,-0.2630666666666661,-0.355310363612572,292.650682,3124666.2,
45312000145,2024-01-11,Hooghly,23.44126735,88.3704621,6.9233,6.7317857142857145,0.19151428571428575,0.28033961038651384,282.149745,3012546.5,
45312000145,2024-02-01,Hooghly,23.44126735,88.3704621,8.6085,6.755725,1.8527749999999994,2.912760510459689,270.670312,2889979.2,
45312000145,2024-04-04,Hooghly,23.44126735,88.3704621,6.0535,6.961588888888889,-0.908088888888889,-1.0588904451124737,274.565736,2931571.1,
45312000145,2024-04-25,Hooghly,23.44126735,88.3704621,5.4648,6.870780000000001,-1.4059800000000005,-1.6386333185183022,315.256484,3366031.1,
