date,ward_id,period,sar_water_extent
2015-04-18,125,2014-2016,0.0
2015-04-18,118,2014-2016,0.0
2015-04-18,83,2014-2016,0.0
2015-04-18,43,2014-2016,0.0
2015-04-18,47,2014-2016,0.0
2015-04-18,115,2014-2016,0.0
2015-04-18,68,2014-2016,0.0
2015-04-18,39,2014-2016,0.0
2015-04-18,12,2014-2016,0.0
2015-04-18,108,2014-2016,0.14226620163841353
2015-04-18,110,2014-2016,0.00188475343102396
2015-04-18,141,2014-2016,0.0
2015-04-18,17,2014-2016,0.0
2015-04-18,7,2014-2016,0.0
2015-04-18,16,2014-2016,0.0
2015-04-18,137,2014-2016,0.0
2015-04-18,84,2014-2016,0.0
2015-04-18,18,2014-2016,0.0
2015-04-18,25,2014-2016,0.0
2015-04-18,60,2014-2016,0.0
2015-04-18,10,2014-2016,0.0
2015-04-18,62,2014-2016,0.0
2015-04-18,71,2014-2016,0.0
2015-04-18,91,2014-2016,0.0
2015-04-18,75,2014-2016,0.0
2015-04-18,96,2014-2016,0.0
2015-04-18,88,2014-2016,0.0
2015-04-18,44,2014-2016,0.0
2015-04-18,85,2014-2016,0.0
2015-04-18,89,2014-2016,0.0
2015-04-18,67,2014-2016,0.0
2015-04-18,76,2014-2016,0.0
2015-04-18,74,2014-2016,0.0
2015-04-18,87,2014-2016,0.0
2015-04-18,132,2014-2016,0.0
2015-04-18,69,2014-2016,0.0
2015-04-18,22,2014-2016,0.0
2015-04-18,119,2014-2016,0.0
2015-04-18,54,2014-2016,0.0
2015-04-18,122,2014-2016,0.0
2015-04-18,29,2014-2016,0.0
2015-04-18,109,2014-2016,0.01150104945418103
2015-04-18,32,2014-2016,0.0
2015-04-18,57,2014-2016,0.09049062982412827
2015-04-18,136,2014-2016,0.0
2015-04-18,106,2014-2016,0.0
2015-04-18,4,2014-2016,0.0
2015-04-18,52,2014-2016,0.0
2015-04-18,38,2014-2016,0.0
2015-04-18,81,2014-2016,0.0
2015-04-18,127,2014-2016,0.0
2015-04-18,53,2014-2016,0.0
2015-04-18,34,2014-2016,0.0
2015-04-18,135,2014-2016,0.0
2015-04-18,117,2014-2016,0.0
2015-04-18,105,2014-2016,0.0
2015-04-18,20,2014-2016,0.0
2015-04-18,102,2014-2016,0.0
2015-04-18,46,2014-2016,0.0
2015-04-18,73,2014-2016,0.0
2015-04-18,82,2014-2016,0.0
2015-04-18,124,2014-2016,0.0
2015-04-18,56,2014-2016,0.0
2015-04-18,3,2014-2016,0.0
2015-04-18,36,2014-2016,0.0
2015-04-18,41,2014-2016,0.0
2015-04-18,37,2014-2016,0.0
2015-04-18,139,2014-2016,0.0
2015-04-18,23,2014-2016,0.0
2015-04-18,40,2014-2016,0.0
2015-04-18,121,2014-2016,0.0
2015-04-18,33,2014-2016,0.037708251731742255
2015-04-18,103,2014-2016,0.0
2015-04-18,13,2014-2016,0.0
2015-04-18,66,2014-2016,0.0
2015-04-18,123,2014-2016,0.0
2015-04-18,63,2014-2016,0.0
2015-04-18,21,2014-2016,0.0
2015-04-18,49,2014-2016,0.0
2015-04-18,70,2014-2016,0.0
2015-04-18,45,2014-2016,0.0
2015-04-18,100,2014-2016,0.0
2015-04-18,92,2014-2016,0.0
2015-04-18,9,2014-2016,0.0
2015-04-18,114,2014-2016,0.0
2015-04-18,101,2014-2016,0.0
2015-04-18,138,2014-2016,0.0
2015-04-18,31,2014-2016,0.0
2015-04-18,104,2014-2016,0.0
2015-04-18,5,2014-2016,0.0
2015-04-18,126,2014-2016,0.0
2015-04-18,14,2014-2016,0.0
2015-04-18,111,2014-2016,0.0
2015-04-18,130,2014-2016,0.0
2015-04-18,19,2014-2016,0.0
2015-04-18,78,2014-2016,0.0
2015-04-18,27,2014-2016,0.0
2015-04-18,98,2014-2016,0.0
2015-04-18,6,2014-2016,0.0
2015-04-18,2,2014-2016,0.0
2015-04-18,59,2014-2016,0.0
2015-04-18,131,2014-2016,0.0
2015-04-18,42,2014-2016,0.0
2015-04-18,129,2014-2016,0.0
2015-04-18,51,2014-2016,0.0
2015-04-18,120,2014-2016,0.0
2015-04-18,8,2014-2016,0.0
2015-04-18,1,2014-2016,0.0
2015-04-18,80,2014-2016,0.02202251008376281
2015-04-18,55,2014-2016,0.0
2015-04-18,64,2014-2016,0.0
2015-04-18,107,2014-2016,0.0
2015-04-18,77,2014-2016,0.0
2015-04-18,28,2014-2016,0.0
2015-04-18,112,2014-2016,0.0
2015-04-18,133,2014-2016,0.0
2015-04-18,65,2014-2016,0.0
2015-04-18,24,2014-2016,0.0
2015-04-18,128,2014-2016,0.0
2015-04-18,50,2014-2016,0.0
2015-04-18,113,2014-2016,0.0
2015-04-18,94,2014-2016,0.0
2015-04-18,79,2014-2016,0.0007164930135575734
2015-04-18,11,2014-2016,0.0
2015-04-18,15,2014-2016,0.0
2015-04-18,140,2014-2016,0.0
2015-04-18,97,2014-2016,0.0
2015-04-18,48,2014-2016,0.0
2015-04-18,35,2014-2016,0.0
2015-04-18,116,2014-2016,0.0
2015-04-18,95,2014-2016,0.0
2015-04-18,30,2014-2016,0.0
2015-04-18,58,2014-2016,0.030471957832269397
2015-04-25,93,2014-2016,0.0
2015-04-25,61,2014-2016,0.0
2015-04-25,86,2014-2016,0.0
2015-04-25,90,2014-2016,0.0
2015-04-25,26,2014-2016,0.0
2015-04-25,72,2014-2016,0.0
2015-04-25,134,2014-2016,0.0
2015-04-25,99,2014-2016,0.0
2015-04-25,125,2014-2016,0.0
2015-04-25,118,2014-2016,0.0
2015-04-25,83,2014-2016,0.0
2015-04-25,43,2014-2016,0.0
2015-04-25,47,2014-2016,0.0
2015-04-25,115,2014-2016,0.0
2015-04-25,68,2014-2016,0.0
2015-04-25,39,2014-2016,0.0
2015-04-25,12,2014-2016,0.0
2015-04-25,108,2014-2016,0.34215622888231695
2015-04-25,110,2014-2016,0.0
2015-04-25,141,2014-2016,0.0
2015-04-25,17,2014-2016,0.0
2015-04-25,7,2014-2016,0.0
2015-04-25,16,2014-2016,0.0
2015-04-25,137,2014-2016,0.0
2015-04-25,84,2014-2016,0.0
2015-04-25,18,2014-2016,0.0
2015-04-25,25,2014-2016,0.0
2015-04-25,60,2014-2016,0.0
2015-04-25,10,2014-2016,0.0
2015-04-25,62,2014-2016,0.0
2015-04-25,71,2014-2016,0.0
2015-04-25,91,2014-2016,0.0
2015-04-25,75,2014-2016,0.0
2015-04-25,96,2014-2016,0.0
2015-04-25,88,2014-2016,0.0
2015-04-25,44,2014-2016,0.0
2015-04-25,85,2014-2016,0.0
2015-04-25,89,2014-2016,0.0
2015-04-25,67,2014-2016,0.0
2015-04-25,76,2014-2016,0.0
2015-04-25,74,2014-2016,0.0
2015-04-25,87,2014-2016,0.0
2015-04-25,132,2014-2016,0.0
2015-04-25,69,2014-2016,0.0
2015-04-25,22,2014-2016,0.0
2015-04-25,119,2014-2016,0.0
2015-04-25,54,2014-2016,0.0
2015-04-25,122,2014-2016,0.0
2015-04-25,29,2014-2016,0.0
2015-04-25,109,2014-2016,0.0
2015-04-25,32,2014-2016,0.0
2015-04-25,57,2014-2016,0.0
2015-04-25,136,2014-2016,0.0
2015-04-25,106,2014-2016,0.0
2015-04-25,4,2014-2016,0.0
2015-04-25,52,2014-2016,0.0
2015-04-25,38,2014-2016,0.0
2015-04-25,81,2014-2016,0.0
2015-04-25,127,2014-2016,0.0
2015-04-25,53,2014-2016,0.0
2015-04-25,34,2014-2016,0.0
2015-04-25,135,2014-2016,0.0
2015-04-25,117,2014-2016,0.0
2015-04-25,105,2014-2016,0.0
2015-04-25,20,2014-2016,0.0
2015-04-25,102,2014-2016,0.0
2015-04-25,46,2014-2016,0.0
2015-04-25,73,2014-2016,0.0
2015-04-25,82,2014-2016,0.0
2015-04-25,124,2014-2016,0.0
2015-04-25,56,2014-2016,0.0
2015-04-25,3,2014-2016,0.0
2015-04-25,36,2014-2016,0.0
2015-04-25,41,2014-2016,0.0
2015-04-25,37,2014-2016,0.0
2015-04-25,139,2014-2016,0.0
2015-04-25,23,2014-2016,0.0
2015-04-25,40,2014-2016,0.0
2015-04-25,121,2014-2016,0.0
2015-04-25,33,2014-2016,0.0
2015-04-25,103,2014-2016,0.0
2015-04-25,13,2014-2016,0.0
2015-04-25,66,2014-2016,0.0
2015-04-25,123,2014-2016,0.0
2015-04-25,63,2014-2016,0.0
2015-04-25,21,2014-2016,0.0
2015-04-25,49,2014-2016,0.0
2015-04-25,70,2014-2016,0.0
2015-04-25,45,2014-2016,0.0
2015-04-25,100,2014-2016,0.0
2015-04-25,92,2014-2016,0.0
2015-04-25,9,2014-2016,0.0
2015-04-25,114,2014-2016,0.0
2015-04-25,101,2014-2016,0.0
2015-04-25,138,2014-2016,0.0
2015-04-25,31,2014-2016,0.0
2015-04-25,104,2014-2016,0.0
2015-04-25,5,2014-2016,0.0
2015-04-25,126,2014-2016,0.0
2015-04-25,14,2014-2016,0.0
2015-04-25,111,2014-2016,0.0
2015-04-25,130,2014-2016,0.0
2015-04-25,19,2014-2016,0.0
2015-04-25,78,2014-2016,0.0
2015-04-25,27,2014-2016,0.0
2015-04-25,98,2014-2016,0.0
2015-04-25,6,2014-2016,0.0
2015-04-25,2,2014-2016,0.0
2015-04-25,59,2014-2016,0.0
2015-04-25,131,2014-2016,0.0
2015-04-25,42,2014-2016,0.0
2015-04-25,129,2014-2016,0.0
2015-04-25,51,2014-2016,0.0
2015-04-25,120,2014-2016,0.0
2015-04-25,8,2014-2016,0.0
2015-04-25,1,2014-2016,0.0
2015-04-25,80,2014-2016,0.0
2015-04-25,55,2014-2016,0.0
2015-04-25,64,2014-2016,0.0
2015-04-25,107,2014-2016,0.0
2015-04-25,77,2014-2016,0.0
2015-04-25,28,2014-2016,0.0
2015-04-25,112,2014-2016,0.0
2015-04-25,133,2014-2016,0.0
2015-04-25,65,2014-2016,0.0
2015-04-25,24,2014-2016,0.0
2015-04-25,128,2014-2016,0.0
2015-04-25,50,2014-2016,0.0
2015-04-25,113,2014-2016,0.0
2015-04-25,94,2014-2016,0.0
2015-04-25,79,2014-2016,0.0
2015-04-25,11,2014-2016,0.0
2015-04-25,15,2014-2016,0.0
2015-04-25,140,2014-2016,0.0
2015-04-25,97,2014-2016,0.0
2015-04-25,48,2014-2016,0.0
2015-04-25,35,2014-2016,0.0
2015-04-25,116,2014-2016,0.0
2015-04-25,95,2014-2016,0.0
2015-04-25,30,2014-2016,0.0
2015-04-25,58,2014-2016,0.0
2015-05-12,93,2014-2016,0.0
2015-05-12,61,2014-2016,0.0
2015-05-12,86,2014-2016,0.0
2015-05-12,90,2014-2016,0.07132657117199347
2015-05-12,26,2014-2016,0.0
2015-05-12,72,2014-2016,0.0
2015-05-12,134,2014-2016,0.0
2015-05-12,99,2014-2016,0.0
2015-05-12,125,2014-2016,0.0
2015-05-12,118,2014-2016,0.0
2015-05-12,83,2014-2016,0.0
2015-05-12,43,2014-2016,0.0
2015-05-12,47,2014-2016,0.0
2015-05-12,115,2014-2016,0.0
2015-05-12,68,2014-2016,0.0
2015-05-12,39,2014-2016,0.0
2015-05-12,12,2014-2016,0.0
2015-05-12,108,2014-2016,0.1650317775550783
2015-05-12,110,2014-2016,0.006568062485399639
2015-05-12,141,2014-2016,0.0011034789281985406
2015-05-12,17,2014-2016,0.0
2015-05-12,7,2014-2016,0.0
2015-05-12,16,2014-2016,0.0
2015-05-12,137,2014-2016,0.0
2015-05-12,84,2014-2016,0.0
2015-05-12,18,2014-2016,0.0
2015-05-12,25,2014-2016,0.0
2015-05-12,60,2014-2016,0.0
2015-05-12,10,2014-2016,0.0
2015-05-12,62,2014-2016,0.0
2015-05-12,71,2014-2016,0.0
2015-05-12,91,2014-2016,0.0
2015-05-12,75,2014-2016,0.000686216044497453
2015-05-12,96,2014-2016,0.0
2015-05-12,88,2014-2016,0.0
2015-05-12,44,2014-2016,0.0
2015-05-12,85,2014-2016,0.0
2015-05-12,89,2014-2016,0.0
2015-05-12,67,2014-2016,0.0
2015-05-12,76,2014-2016,0.0
2015-05-12,74,2014-2016,0.0
2015-05-12,87,2014-2016,0.0
2015-05-12,132,2014-2016,0.0
2015-05-12,69,2014-2016,0.0
2015-05-12,22,2014-2016,0.0
2015-05-12,119,2014-2016,0.0
2015-05-12,54,2014-2016,0.0
2015-05-12,122,2014-2016,0.0037709752342180106
2015-05-12,29,2014-2016,0.0
2015-05-12,109,2014-2016,0.014513854842658989
2015-05-12,32,2014-2016,0.0
2015-05-12,57,2014-2016,0.12656307508149295
2015-05-12,136,2014-2016,0.0
2015-05-12,106,2014-2016,0.0
2015-05-12,4,2014-2016,0.0
2015-05-12,52,2014-2016,0.0
2015-05-12,38,2014-2016,0.0
2015-05-12,81,2014-2016,0.0
2015-05-12,127,2014-2016,0.0
2015-05-12,53,2014-2016,0.0
2015-05-12,34,2014-2016,0.0
2015-05-12,135,2014-2016,0.0
2015-05-12,117,2014-2016,0.0
2015-05-12,105,2014-2016,0.0
2015-05-12,20,2014-2016,0.0
2015-05-12,102,2014-2016,0.0
2015-05-12,46,2014-2016,0.0
2015-05-12,73,2014-2016,0.0
2015-05-12,82,2014-2016,0.0
2015-05-12,124,2014-2016,0.0
2015-05-12,56,2014-2016,0.0
2015-05-12,3,2014-2016,0.0
2015-05-12,36,2014-2016,0.0
2015-05-12,41,2014-2016,0.0
2015-05-12,37,2014-2016,0.0
2015-05-12,139,2014-2016,0.0
2015-05-12,23,2014-2016,0.0
2015-05-12,40,2014-2016,0.0
2015-05-12,121,2014-2016,0.0
2015-05-12,33,2014-2016,0.060147137224198295
2015-05-12,103,2014-2016,0.0
2015-05-12,13,2014-2016,0.0
2015-05-12,66,2014-2016,0.00010480054299010762
2015-05-12,123,2014-2016,0.0
2015-05-12,63,2014-2016,0.0
2015-05-12,21,2014-2016,0.0
2015-05-12,49,2014-2016,0.0
2015-05-12,70,2014-2016,0.0
2015-05-12,45,2014-2016,6.163180649446434e-05
2015-05-12,100,2014-2016,0.0
2015-05-12,92,2014-2016,0.0
2015-05-12,9,2014-2016,0.0
2015-05-12,114,2014-2016,0.0
2015-05-12,101,2014-2016,0.0
2015-05-12,138,2014-2016,0.0
2015-05-12,31,2014-2016,0.0
2015-05-12,104,2014-2016,0.0
2015-05-12,5,2014-2016,0.0
2015-05-12,126,2014-2016,0.0
2015-05-12,14,2014-2016,0.0
2015-05-12,111,2014-2016,0.0
2015-05-12,130,2014-2016,0.0
2015-05-12,19,2014-2016,0.0
2015-05-12,78,2014-2016,0.0
2015-05-12,27,2014-2016,0.0
2015-05-12,98,2014-2016,0.0
2015-05-12,6,2014-2016,0.0
2015-05-12,2,2014-2016,0.0
2015-05-12,59,2014-2016,0.0
2015-05-12,131,2014-2016,0.0
2015-05-12,42,2014-2016,0.0
2015-05-12,129,2014-2016,0.0
2015-05-12,51,2014-2016,0.0
2015-05-12,120,2014-2016,0.0
2015-05-12,8,2014-2016,0.0
2015-05-12,1,2014-2016,0.0
2015-05-12,80,2014-2016,0.02472876166349492
2015-05-12,55,2014-2016,0.0
2015-05-12,64,2014-2016,0.0
2015-05-12,107,2014-2016,0.0
2015-05-12,77,2014-2016,0.0
2015-05-12,28,2014-2016,0.0
2015-05-12,112,2014-2016,0.0
2015-05-12,133,2014-2016,0.0
2015-05-12,65,2014-2016,0.0
2015-05-12,24,2014-2016,0.0
2015-05-12,128,2014-2016,0.0
2015-05-12,50,2014-2016,0.0
2015-05-12,113,2014-2016,0.0
2015-05-12,94,2014-2016,0.0
2015-05-12,79,2014-2016,0.011873330271118422
2015-05-12,11,2014-2016,0.0
2015-05-12,15,2014-2016,0.0
2015-05-12,140,2014-2016,0.0
2015-05-12,97,2014-2016,0.0
2015-05-12,48,2014-2016,0.0
2015-05-12,35,2014-2016,0.0
2015-05-12,116,2014-2016,0.0
2015-05-12,95,2014-2016,0.0
2015-05-12,30,2014-2016,0.0
2015-05-12,58,2014-2016,0.04512508899298486
2015-05-19,93,2014-2016,0.0
2015-05-19,61,2014-2016,0.0
2015-05-19,86,2014-2016,0.0
2015-05-19,90,2014-2016,0.0
2015-05-19,26,2014-2016,0.0
2015-05-19,72,2014-2016,0.0
2015-05-19,134,2014-2016,0.0
2015-05-19,99,2014-2016,0.0
2015-05-19,125,2014-2016,0.0
2015-05-19,118,2014-2016,0.0
2015-05-19,83,2014-2016,0.0
2015-05-19,43,2014-2016,0.0
2015-05-19,47,2014-2016,0.0
2015-05-19,115,2014-2016,0.0
2015-05-19,68,2014-2016,0.0
2015-05-19,39,2014-2016,0.0
2015-05-19,12,2014-2016,0.0
2015-05-19,108,2014-2016,0.3937024588490107
2015-05-19,110,2014-2016,0.0
2015-05-19,141,2014-2016,0.0
2015-05-19,17,2014-2016,0.0
2015-05-19,7,2014-2016,0.0
2015-05-19,16,2014-2016,0.0
2015-05-19,137,2014-2016,0.0
2015-05-19,84,2014-2016,0.0
2015-05-19,18,2014-2016,0.0
2015-05-19,25,2014-2016,0.0
2015-05-19,60,2014-2016,0.0
2015-05-19,10,2014-2016,0.0
2015-05-19,62,2014-2016,0.0
2015-05-19,71,2014-2016,0.0
2015-05-19,91,2014-2016,0.0
2015-05-19,75,2014-2016,0.0
2015-05-19,96,2014-2016,0.0
2015-05-19,88,2014-2016,0.0
2015-05-19,44,2014-2016,0.0
2015-05-19,85,2014-2016,0.0
2015-05-19,89,2014-2016,0.0
2015-05-19,67,2014-2016,0.0
2015-05-19,76,2014-2016,0.0
2015-05-19,74,2014-2016,0.0
2015-05-19,87,2014-2016,0.0
2015-05-19,132,2014-2016,0.0
2015-05-19,69,2014-2016,0.0
2015-05-19,22,2014-2016,0.0
2015-05-19,119,2014-2016,0.0
2015-05-19,54,2014-2016,0.0
2015-05-19,122,2014-2016,0.0
2015-05-19,29,2014-2016,0.0
2015-05-19,109,2014-2016,0.0
2015-05-19,32,2014-2016,0.0
2015-05-19,57,2014-2016,0.0
2015-05-19,136,2014-2016,0.0
2015-05-19,106,2014-2016,0.0
2015-05-19,4,2014-2016,0.0
2015-05-19,52,2014-2016,0.0
2015-05-19,38,2014-2016,0.0
2015-05-19,81,2014-2016,0.0
2015-05-19,127,2014-2016,0.0
2015-05-19,53,2014-2016,0.0
2015-05-19,34,2014-2016,0.0
2015-05-19,135,2014-2016,0.0
2015-05-19,117,2014-2016,0.0
2015-05-19,105,2014-2016,0.0
2015-05-19,20,2014-2016,0.0
2015-05-19,102,2014-2016,0.0
2015-05-19,46,2014-2016,0.0
2015-05-19,73,2014-2016,0.0
2015-05-19,82,2014-2016,0.0
2015-05-19,124,2014-2016,0.0
2015-05-19,56,2014-2016,0.0
2015-05-19,3,2014-2016,0.0
2015-05-19,36,2014-2016,0.0
2015-05-19,41,2014-2016,0.0
2015-05-19,37,2014-2016,0.0
2015-05-19,139,2014-2016,0.0
2015-05-19,23,2014-2016,0.0
2015-05-19,40,2014-2016,0.0
2015-05-19,121,2014-2016,0.0
2015-05-19,33,2014-2016,0.0
2015-05-19,103,2014-2016,0.0
2015-05-19,13,2014-2016,0.0
2015-05-19,66,2014-2016,0.0
2015-05-19,123,2014-2016,0.0
2015-05-19,63,2014-2016,0.0
2015-05-19,21,2014-2016,0.0
2015-05-19,49,2014-2016,0.0
2015-05-19,70,2014-2016,0.0
2015-05-19,45,2014-2016,0.0
2015-05-19,100,2014-2016,0.0
2015-05-19,92,2014-2016,0.0
2015-05-19,9,2014-2016,0.0
2015-05-19,114,2014-2016,0.0
2015-05-19,101,2014-2016,0.0
2015-05-19,138,2014-2016,0.0
2015-05-19,31,2014-2016,0.0
2015-05-19,104,2014-2016,0.0
2015-05-19,5,2014-2016,0.0
2015-05-19,126,2014-2016,0.0
2015-05-19,14,2014-2016,0.0
2015-05-19,111,2014-2016,0.0
2015-05-19,130,2014-2016,0.0
2015-05-19,19,2014-2016,0.0
2015-05-19,78,2014-2016,0.0
2015-05-19,27,2014-2016,0.0
2015-05-19,98,2014-2016,0.0
2015-05-19,6,2014-2016,0.0
2015-05-19,2,2014-2016,0.0
2015-05-19,59,2014-2016,0.0
2015-05-19,131,2014-2016,0.0
2015-05-19,42,2014-2016,0.0
2015-05-19,129,2014-2016,0.0
2015-05-19,51,2014-2016,0.0
2015-05-19,120,2014-2016,0.0
2015-05-19,8,2014-2016,0.0
2015-05-19,1,2014-2016,0.0
2015-05-19,80,2014-2016,0.0
2015-05-19,55,2014-2016,0.0
2015-05-19,64,2014-2016,0.0
2015-05-19,107,2014-2016,0.0
2015-05-19,77,2014-2016,0.0
2015-05-19,28,2014-2016,0.0
2015-05-19,112,2014-2016,0.0
2015-05-19,133,2014-2016,0.0
2015-05-19,65,2014-2016,0.0
2015-05-19,24,2014-2016,0.0
2015-05-19,128,2014-2016,0.0
2015-05-19,50,2014-2016,0.0
2015-05-19,113,2014-2016,0.0
2015-05-19,94,2014-2016,0.0
2015-05-19,79,2014-2016,0.0
2015-05-19,11,2014-2016,0.0
2015-05-19,15,2014-2016,0.0
2015-05-19,140,2014-2016,0.0
2015-05-19,97,2014-2016,0.0
2015-05-19,48,2014-2016,0.0
2015-05-19,35,2014-2016,0.0
2015-05-19,116,2014-2016,0.0
2015-05-19,95,2014-2016,0.0
2015-05-19,30,2014-2016,0.0
2015-05-19,58,2014-2016,0.0
2015-06-05,93,2014-2016,0.0
2015-06-05,61,2014-2016,0.0
2015-06-05,86,2014-2016,0.0
2015-06-05,90,2014-2016,0.07586658819638521
2015-06-05,26,2014-2016,0.0
2015-06-05,72,2014-2016,0.0
2015-06-05,134,2014-2016,0.0
2015-06-05,99,2014-2016,0.0
2015-06-05,125,2014-2016,0.0
2015-06-05,118,2014-2016,0.0
2015-06-05,83,2014-2016,0.0
2015-06-05,43,2014-2016,0.0
2015-06-05,47,2014-2016,0.0
2015-06-05,115,2014-2016,0.0
2015-06-05,68,2014-2016,0.0
2015-06-05,39,2014-2016,0.0
2015-06-05,12,2014-2016,0.0
2015-06-05,108,2014-2016,0.17745543945751252
2015-06-05,110,2014-2016,0.007539000215687974
2015-06-05,141,2014-2016,0.003762247942393791
2015-06-05,17,2014-2016,0.0
2015-06-05,7,2014-2016,0.0
2015-06-05,16,2014-2016,0.0
2015-06-05,137,2014-2016,0.0
2015-06-05,84,2014-2016,0.0
2015-06-05,18,2014-2016,0.0
2015-06-05,25,2014-2016,0.0
2015-06-05,60,2014-2016,0.0
2015-06-05,10,2014-2016,0.0
2015-06-05,62,2014-2016,0.0
2015-06-05,71,2014-2016,0.0
2015-06-05,91,2014-2016,0.0
2015-06-05,75,2014-2016,0.0006653225525535151
2015-06-05,96,2014-2016,0.0
2015-06-05,88,2014-2016,0.0
2015-06-05,44,2014-2016,0.0
2015-06-05,85,2014-2016,0.0
2015-06-05,89,2014-2016,0.0
2015-06-05,67,2014-2016,0.0
2015-06-05,76,2014-2016,0.0
2015-06-05,74,2014-2016,0.0
2015-06-05,87,2014-2016,0.0
2015-06-05,132,2014-2016,0.0
2015-06-05,69,2014-2016,0.0
2015-06-05,22,2014-2016,0.0
2015-06-05,119,2014-2016,0.0
2015-06-05,54,2014-2016,0.0
2015-06-05,122,2014-2016,0.006369467911141355
2015-06-05,29,2014-2016,0.0
2015-06-05,109,2014-2016,0.014919807135184582
2015-06-05,32,2014-2016,0.0
2015-06-05,57,2014-2016,0.13800239921917906
2015-06-05,136,2014-2016,0.0
2015-06-05,106,2014-2016,0.0
2015-06-05,4,2014-2016,0.0
2015-06-05,52,2014-2016,0.0
2015-06-05,38,2014-2016,0.0
2015-06-05,81,2014-2016,0.0
2015-06-05,127,2014-2016,0.0
2015-06-05,53,2014-2016,0.0
2015-06-05,34,2014-2016,0.0
2015-06-05,135,2014-2016,0.0
2015-06-05,117,2014-2016,0.004100262952811064
2015-06-05,105,2014-2016,0.0
2015-06-05,20,2014-2016,0.0
2015-06-05,102,2014-2016,0.0
2015-06-05,46,2014-2016,0.0
2015-06-05,73,2014-2016,0.0
2015-06-05,82,2014-2016,0.0
2015-06-05,124,2014-2016,0.0
2015-06-05,56,2014-2016,0.0
2015-06-05,3,2014-2016,0.0
2015-06-05,36,2014-2016,0.0
2015-06-05,41,2014-2016,0.0
2015-06-05,37,2014-2016,0.0
2015-06-05,139,2014-2016,0.0
2015-06-05,23,2014-2016,0.0
2015-06-05,40,2014-2016,0.0
2015-06-05,121,2014-2016,0.0
2015-06-05,33,2014-2016,0.06173393284471013
2015-06-05,103,2014-2016,0.0
2015-06-05,13,2014-2016,0.0
2015-06-05,66,2014-2016,0.001886412099669136
2015-06-05,123,2014-2016,0.0
2015-06-05,63,2014-2016,0.0
2015-06-05,21,2014-2016,0.0
2015-06-05,49,2014-2016,0.0
2015-06-05,70,2014-2016,0.0
2015-06-05,45,2014-2016,0.0
2015-06-05,100,2014-2016,0.0
2015-06-05,92,2014-2016,0.0
2015-06-05,9,2014-2016,0.0
2015-06-05,114,2014-2016,0.0
2015-06-05,101,2014-2016,0.0
2015-06-05,138,2014-2016,0.0
2015-06-05,31,2014-2016,0.0
2015-06-05,104,2014-2016,0.0
2015-06-05,5,2014-2016,0.0
2015-06-05,126,2014-2016,0.0
2015-06-05,14,2014-2016,0.0
2015-06-05,111,2014-2016,0.0
2015-06-05,130,2014-2016,0.0
2015-06-05,19,2014-2016,0.0
2015-06-05,78,2014-2016,0.0
2015-06-05,27,2014-2016,0.0
2015-06-05,98,2014-2016,0.0
2015-06-05,6,2014-2016,0.0
2015-06-05,2,2014-2016,0.0
2015-06-05,59,2014-2016,0.0
2015-06-05,131,2014-2016,0.0
2015-06-05,42,2014-2016,0.0
2015-06-05,129,2014-2016,0.0
2015-06-05,51,2014-2016,0.0
2015-06-05,120,2014-2016,0.0
2015-06-05,8,2014-2016,0.0
2015-06-05,1,2014-2016,0.0
2015-06-05,80,2014-2016,0.03621064046489162
2015-06-05,55,2014-2016,0.0
2015-06-05,64,2014-2016,0.0
2015-06-05,107,2014-2016,0.0
2015-06-05,77,2014-2016,0.0
2015-06-05,28,2014-2016,0.0
2015-06-05,112,2014-2016,0.0
2015-06-05,133,2014-2016,0.0
2015-06-05,65,2014-2016,0.0
2015-06-05,24,2014-2016,0.0
2015-06-05,128,2014-2016,0.0
2015-06-05,50,2014-2016,0.0
2015-06-05,113,2014-2016,0.0
2015-06-05,94,2014-2016,0.0
2015-06-05,79,2014-2016,0.00501547122683631
2015-06-05,11,2014-2016,0.0
2015-06-05,15,2014-2016,0.0
2015-06-05,140,2014-2016,0.0
2015-06-05,97,2014-2016,0.0
2015-06-05,48,2014-2016,0.0
2015-06-05,35,2014-2016,0.0
2015-06-05,116,2014-2016,0.0
2015-06-05,95,2014-2016,0.0
2015-06-05,30,2014-2016,0.0
2015-06-05,58,2014-2016,0.04877911899712192
2015-06-12,93,2014-2016,0.0
2015-06-12,61,2014-2016,0.0
2015-06-12,86,2014-2016,0.0
2015-06-12,90,2014-2016,0.0
2015-06-12,26,2014-2016,0.0
2015-06-12,72,2014-2016,0.0
2015-06-12,134,2014-2016,0.0
2015-06-12,99,2014-2016,0.0
2015-06-12,125,2014-2016,0.0
2015-06-12,118,2014-2016,0.0
2015-06-12,83,2014-2016,0.0
2015-06-12,43,2014-2016,0.0
2015-06-12,47,2014-2016,0.0
2015-06-12,115,2014-2016,0.0
2015-06-12,68,2014-2016,0.0
2015-06-12,39,2014-2016,0.0
2015-06-12,12,2014-2016,0.0
2015-06-12,108,2014-2016,0.41877177787534703
2015-06-12,110,2014-2016,0.0
2015-06-12,141,2014-2016,0.0
2015-06-12,17,2014-2016,0.0
2015-06-12,7,2014-2016,0.0
2015-06-12,16,2014-2016,0.0
2015-06-12,137,2014-2016,0.0
2015-06-12,84,2014-2016,0.0
2015-06-12,18,2014-2016,0.0
2015-06-12,25,2014-2016,0.0
2015-06-12,60,2014-2016,0.0
