ward_id,ward_name,total_pixels,lc_10_pct,lc_10_count,lc_20_pct,lc_20_count,lc_30_pct,lc_30_count,lc_40_pct,lc_40_count,lc_50_pct,lc_50_count,lc_60_pct,lc_60_count,lc_70_pct,lc_70_count,lc_80_pct,lc_80_count,lc_90_pct,lc_90_count,lc_95_pct,lc_95_count,lc_100_pct,lc_100_count,built_up_pct,vegetation_pct,water_pct,wetland_pct,cropland_pct,imperviousness_worldcover,runoff_coefficient
"85
","Ward_85
",7768,6.101956745623069,474,0.0,0,1.068486096807415,83,0.11585993820803296,9,92.610710607621,7194,0.06436663233779609,5,0.0,0,0.038619979402677654,3,0.0,0,0.0,0,0.0,0,92.610710607621,7.170442842430484,0.038619979402677654,0.0,0.11585993820803296,92.66220391349124,0.8466851184346035
"89
","Ward_89
",7597,17.96761879689351,1365,0.0,0,0.0,0,0.0,0,81.86126102408846,6219,0.05265236277477951,4,0.0,0,0.11846781624325392,9,0.0,0,0.0,0,0.0,0,81.86126102408846,17.96761879689351,0.11846781624325392,0.0,0.0,81.90338291430828,0.7653086744767671
"67
","Ward_67
",19975,8.67584480600751,1733,0.0,0,0.1902377972465582,38,0.42052565707133915,84,88.50062578222779,17678,0.5006257822277848,100,0.0,0,1.712140175219024,342,0.0,0,0.0,0,0.0,0,88.50062578222779,8.866082603254068,1.712140175219024,0.0,0.42052565707133915,88.90112640801001,0.8328035043804757
"76
","Ward_76
",4746,4.087652760219132,194,0.0,0,0.0,0,0.02107037505267594,1,94.35313948588285,4478,0.10535187526337969,5,0.0,0,1.4327855035819637,68,0.0,0,0.0,0,0.0,0,94.35313948588285,4.087652760219132,1.4327855035819637,0.0,0.02107037505267594,94.43742098609356,0.8705646860514118
"74
","Ward_74
",36430,48.17732637935767,17551,0.0,0,1.232500686247598,449,0.1043096349162778,38,50.09058468295361,18248,0.10705462530881142,39,0.0,0,0.2882239912160307,105,0.0,0,0.0,0,0.0,0,50.09058468295361,49.40982706560527,0.2882239912160307,0.0,0.1043096349162778,50.17622838320066,0.5303184188855339
"87
","Ward_87
",8131,24.203664985856598,1968,0.0,0,2.939367851432788,239,1.1683679744188908,95,65.03505103923257,5288,0.8117082769647029,66,0.0,0,5.841839872094454,475,0.0,0,0.0,0,0.0,0,65.03505103923257,27.143032837289386,5.841839872094454,0.0,1.1683679744188908,65.68441766080433,0.6985549132947978
"132
","Ward_132
",9963,14.292883669577435,1424,0.0,0,0.45167118337850043,45,0.16059419853457793,16,83.1275720164609,8282,0.411522633744856,41,0.0,0,1.5557562983037236,155,0.0,0,0.0,0,0.0,0,83.1275720164609,14.744554852955936,1.5557562983037236,0.0,0.16059419853457793,83.45679012345678,0.7902087724580948
"69
","Ward_69
",21943,31.837032310987556,6986,0.0,0,1.3443922891127011,295,0.3509091737684,77,66.29449027024563,14547,0.16861869388871165,37,0.0,0,0.004557261996992207,1,0.0,0,0.0,0,0.0,0,66.29449027024563,33.18142460010026,0.004557261996992207,0.0,0.3509091737684,66.4293852253566,0.6505651004876271
"22
","Ward_22
",3765,15.298804780876493,576,0.0,0,0.0,0,0.0,0,81.96547144754317,3086,1.7264276228419653,65,0.0,0,1.0092961487383798,38,0.0,0,0.0,0,0.0,0,81.96547144754317,15.298804780876493,1.0092961487383798,0.0,0.0,83.34661354581674,0.7845418326693228
"119
","Ward_119
",6836,19.514335868929198,1334,0.0,0,0.29256875365710944,20,0.21942656524283205,15,79.18373317729667,5413,0.7899356348741955,54,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,79.18373317729667,19.80690462258631,0.0,0.0,0.21942656524283205,79.81568168519603,0.7498537156231717
