date,date_millis,rainfall_5day_mm,source,is_dry
2022-11-24,1669269645336,0.7204396762353784,ALOS2,True
2022-11-24,1669269686098,0.7204396762353784,ALOS2,True
2022-11-26,1669506990000,0.0,S1,True
2022-12-01,1669939477000,0.04755112373330563,S1,True
2022-12-01,1669939502000,0.04755112373330563,S1,True
2022-12-08,1670543789000,0.02331288233551755,S1,True
2022-12-13,1670911663736,0.0019427402428749392,ALOS2,True
2022-12-13,1670911704495,0.0019427402428749392,ALOS2,True
2022-12-13,1670976276000,0.0019427402428749392,S1,True
2022-12-13,1670976301000,0.0019427402428749392,S1,True
2022-12-22,1671688846081,0.0,ALOS2,True
2022-12-22,1671688886840,0.0,ALOS2,True
2022-12-25,1672013075000,0.0,S1,True
2022-12-25,1672013100000,0.0,S1,True
2022-12-27,1672121264182,0.0,ALOS2,True
2022-12-27,1672121304944,0.0,ALOS2,True
2023-01-01,1672617388000,0.0020000000949949026,S1,True
